lat_and_long,type,time,vh,vv
"(10.638780163333678, 105.14679859071148)",,2021-10-17,0.005610733629307813,0.015504434342599578
"(10.638780163333678, 105.14679859071148)",,2021-10-18,0.003375226916331384,0.02135792767835988
"(10.638780163333678, 105.14679859071148)",,2021-10-23,0.007760278984076447,0.023424095681144133
"(10.638780163333678, 105.14679859071148)",,2021-10-29,0.005437466419405407,0.030884131996168032
"(10.638780163333678, 105.14679859071148)",,2021-10-30,0.005343312242378791,0.020257334121399455
"(10.638780163333678, 105.14679859071148)",,2021-11-04,0.00477634799770183,0.047263681060738034
"(10.638780163333678, 105.14679859071148)",,2021-11-10,0.0038772173898501527,0.02915724677344163
"(10.638780163333678, 105.14679859071148)",,2021-11-11,0.003981183981522918,0.04459205683734682
"(10.638780163333678, 105.14679859071148)",,2021-11-16,0.004502297689517339,0.016271504314823285
"(10.638780163333678, 105.14679859071148)",,2021-11-22,0.005668446680323945,0.03988338644719786
"(10.638780163333678, 105.14679859071148)",,2021-11-23,0.00482693226594064,0.011853501407636536
"(10.638780163333678, 105.14679859071148)",,2021-11-28,0.004232737054634426,0.012282544798735116
"(10.638780163333678, 105.14679859071148)",,2021-12-04,0.005125177429161138,0.017240249034431245
"(10.638780163333678, 105.14679859071148)",,2021-12-05,0.005693497446676095,0.00625602150749829
"(10.638780163333678, 105.14679859071148)",,2021-12-10,0.005327216530632641,0.021909575391974714
"(10.638780163333678, 105.14679859071148)",,2021-12-16,0.005689229712718063,0.09995791895522012
"(10.638780163333678, 105.14679859071148)",,2021-12-17,0.009310721885412931,0.14576852238840526
"(10.638780163333678, 105.14679859071148)",,2021-12-22,0.00388097636298173,0.009788945420748658
"(10.638780163333678, 105.14679859071148)",,2021-12-28,0.009163563191476796,0.3223967005809148
"(10.638780163333678, 105.14679859071148)",,2021-12-29,0.010764189788864719,0.2526673161321216
"(10.638780163333678, 105.14679859071148)",,2022-01-09,0.012684826583911976,0.2876722133821911
"(10.638780163333678, 105.14679859071148)",,2022-01-10,0.018152751959860325,0.26590628259711796
"(10.638780163333678, 105.14679859071148)",,2022-01-21,0.012656226133306822,0.10288193490770128
"(10.638780163333678, 105.14679859071148)",,2022-01-22,0.023361295461654663,0.15229491723908317
"(10.638780163333678, 105.14679859071148)",,2022-02-02,0.013017362501058314,0.051141454113854304
"(10.638780163333678, 105.14679859071148)",,2022-02-03,0.020241443171269365,0.03335993385149373
"(10.638780163333678, 105.14679859071148)",,2022-02-14,0.03685941009057893,0.10560976631111568
"(10.638780163333678, 105.14679859071148)",,2022-02-15,0.029600131635864575,0.07625080582996209
"(10.638780163333678, 105.14679859071148)",,2022-02-26,0.023388441652059555,0.06919974150756995
"(10.638780163333678, 105.14679859071148)",,2022-03-10,0.038398138557871185,0.07345330797963673
"(10.638780163333678, 105.14679859071148)",,2022-03-11,0.032969811724291906,0.058116893387503095
"(10.638780163333678, 105.14679859071148)",,2022-03-22,0.052600829344656735,0.17902583297755983
"(10.638780163333678, 105.14679859071148)",,2022-03-23,0.0876213005847401,0.16339140633742014
"(10.638780163333678, 105.14679859071148)",,2022-04-03,0.044959928219517074,0.15542128682136536
"(10.638780163333678, 105.14679859071148)",,2022-04-04,0.0708507208360566,0.19223417590061823
"(10.638780163333678, 105.14679859071148)",,2022-04-15,0.007991225536291799,0.019066661182377074
"(10.638780163333678, 105.14679859071148)",,2022-04-16,0.03041688394215372,0.1581273020969497
"(10.638780163333678, 105.14679859071148)",,2022-04-27,0.006817541550844908,0.026020346416367426
"(10.638780163333678, 105.14679859071148)",,2022-04-28,0.0051257685344252325,0.012226857141488127
"(10.638780163333678, 105.14679859071148)",,2022-05-09,0.01558589314421018,0.3876703563663695
"(10.638780163333678, 105.14679859071148)",,2022-05-10,0.004457618420322736,0.24065875675943163
"(10.638780163333678, 105.14679859071148)",,2022-05-21,0.05546565602223078,0.24274002512296042
"(10.638780163333678, 105.14679859071148)",,2022-05-22,0.042911155770222344,0.3624688486258189
"(10.638780163333678, 105.14679859071148)",,2022-06-02,0.01815622103297048,0.21932771884732777
"(10.638780163333678, 105.14679859071148)",,2022-06-03,0.02139970225592454,0.47986872328652275
"(10.638780163333678, 105.14679859071148)",,2022-06-14,0.01988242504497369,0.06885093078017235
"(10.638780163333678, 105.14679859071148)",,2022-06-15,0.030786457368069224,0.11723999347951677
"(10.638780163333678, 105.14679859071148)",,2022-06-26,0.03570533047119776,0.0717129252023167
"(10.638780163333678, 105.14679859071148)",,2022-06-27,0.026347321975562308,0.2177047481139501
"(10.638780163333678, 105.14679859071148)",,2022-07-08,0.025148291709936328,0.09829613028301133
"(10.638780163333678, 105.14679859071148)",,2022-07-09,0.027798455208539963,0.11602926916546291
"(10.638780163333678, 105.14679859071148)",,2022-07-21,0.0284040081832144,0.07756476311220063
"(10.638780163333678, 105.14679859071148)",,2022-08-01,0.03534630955093437,0.09323247936036852
"(10.638780163333678, 105.14679859071148)",,2022-08-02,0.07879203889105055,0.3221877184179094
"(10.638780163333678, 105.14679859071148)",,2022-08-14,0.016665182179874845,0.061561721480555005
"(10.638780163333678, 105.14679859071148)",,2022-08-25,0.004554539349757963,0.037397574426399335
"(10.638780163333678, 105.14679859071148)",,2022-08-26,0.009593073537366258,0.0072465000622388386
"(10.638780163333678, 105.14679859071148)",,2022-09-06,0.002779084400066899,0.034374117023415036
"(10.638780163333678, 105.14679859071148)",,2022-09-07,0.00761867764716347,0.021128033701744344
"(10.638780163333678, 105.14679859071148)",,2022-09-18,0.006754326064967447,0.4126967274480396
"(10.638780163333678, 105.14679859071148)",,2022-09-19,0.009088290855288506,0.20376521514521706
"(10.638780163333678, 105.14679859071148)",,2022-09-30,0.03929459614058336,0.22910671763949925
"(10.638780163333678, 105.14679859071148)",,2022-10-01,0.038805179918805756,0.21715508235825431
"(10.638780163333678, 105.14679859071148)",,2022-10-12,0.02845909632742405,0.22539127286937502
"(10.638780163333678, 105.14679859071148)",,2022-10-13,0.02751481408874194,0.15757860988378525
"(10.638780163333678, 105.14679859071148)",,2022-10-24,0.02411193959414959,0.16534360787934727
"(10.638780163333678, 105.14679859071148)",,2022-10-25,0.03393181206451522,0.38097729285558063
"(10.638780163333678, 105.14679859071148)",,2022-11-05,0.051591843366622925,0.15059245377779007
"(10.638780163333678, 105.14679859071148)",,2022-11-06,0.0381734569867452,0.08950167273481686
"(10.638780163333678, 105.14679859071148)",,2022-11-17,0.023449426620370813,0.08867315202951431
"(10.638780163333678, 105.14679859071148)",,2022-11-18,0.05731039659844504,0.13170351750320858
"(10.638780163333678, 105.14679859071148)",,2022-11-29,0.07789311268263394,0.1965531979997953
"(10.638780163333678, 105.14679859071148)",,2022-11-30,0.03266222630110052,0.10906700748536322
"(10.638780163333678, 105.14679859071148)",,2022-12-11,0.058582494863205485,0.3161526785956489
"(10.638780163333678, 105.14679859071148)",,2022-12-12,0.06798546844058567,0.17244310014777714
"(10.638780163333678, 105.14679859071148)",,2022-12-23,0.005112726862231891,0.020100233972900443
"(10.638780163333678, 105.14679859071148)",,2022-12-24,0.0033120366279035807,0.017194175989263587
"(10.307829038043401, 105.50872812216863)",,2021-01-02,0.006049713456175393,0.015435181040730741
"(10.307829038043401, 105.50872812216863)",,2021-01-03,0.0026928738483952153,0.020675245051582653
"(10.307829038043401, 105.50872812216863)",,2021-01-08,0.00385412964452472,0.016080377106037404
"(10.307829038043401, 105.50872812216863)",,2021-01-14,0.005437350029953652,0.014963584848576121
"(10.307829038043401, 105.50872812216863)",,2021-01-15,0.0063464575861063265,0.021599570599695046
"(10.307829038043401, 105.50872812216863)",,2021-01-20,0.0036481057500673663,0.009914487548586395
"(10.307829038043401, 105.50872812216863)",,2021-01-26,0.005736997506270806,0.020539893354806636
"(10.307829038043401, 105.50872812216863)",,2021-01-27,0.00728977179258234,0.017635385712815657
"(10.307829038043401, 105.50872812216863)",,2021-02-01,0.0035753941111680535,0.01885824640178018
"(10.307829038043401, 105.50872812216863)",,2021-02-07,0.005910046993651324,0.013151225633919239
"(10.307829038043401, 105.50872812216863)",,2021-02-08,0.0046949610114097595,0.029011386964056227
"(10.307829038043401, 105.50872812216863)",,2021-02-13,0.003697049752291706,0.011652807549883923
"(10.307829038043401, 105.50872812216863)",,2021-02-19,0.004639014343006743,0.013345500143865744
"(10.307829038043401, 105.50872812216863)",,2021-02-20,0.004169659714938866,0.00991661168841852
"(10.307829038043401, 105.50872812216863)",,2021-02-25,0.0033685284563236767,0.010605327474574247
"(10.307829038043401, 105.50872812216863)",,2021-03-03,0.009182202241693934,0.015603410804437267
"(10.307829038043401, 105.50872812216863)",,2021-03-04,0.00702103519708746,0.039054618320531316
"(10.307829038043401, 105.50872812216863)",,2021-03-09,0.008262008945975039,0.021587669849395752
"(10.307829038043401, 105.50872812216863)",,2021-03-15,0.007771933399554756,0.02657815172440476
"(10.307829038043401, 105.50872812216863)",,2021-03-16,0.005524442479428317,0.026501929387450218
"(10.307829038043401, 105.50872812216863)",,2021-03-21,0.004633924199475182,0.010347250435087416
"(10.307829038043401, 105.50872812216863)",,2021-03-27,0.0044909629763828385,0.014981165010895994
"(10.307829038043401, 105.50872812216863)",,2021-03-28,0.004246996715664864,0.010460939775738452
"(10.307829038043401, 105.50872812216863)",,2021-04-02,0.005194084615343147,0.026906961885591347
"(10.307829038043401, 105.50872812216863)",,2021-04-08,0.006998279623480307,0.012377589630583921
"(10.307829038043401, 105.50872812216863)",,2021-04-09,0.006701029888871644,0.012631290902694067
"(10.307829038043401, 105.50872812216863)",,2021-04-14,0.0038162324991491106,0.01851139310747385
"(10.307829038043401, 105.50872812216863)",,2021-04-20,0.005593656614008877,0.00909268700828155
"(10.307829038043401, 105.50872812216863)",,2021-04-21,0.0038464656099677086,0.022273585200309753
"(10.307829038043401, 105.50872812216863)",,2021-04-26,0.005285199860938721,0.019845443363818858
"(10.307829038043401, 105.50872812216863)",,2021-05-02,0.005484775769420796,0.02259533241805103
"(10.307829038043401, 105.50872812216863)",,2021-05-03,0.00525497368329929,0.01585009828623798
"(10.307829038043401, 105.50872812216863)",,2021-05-08,0.005735775404092338,0.013152080588042736
"(10.307829038043401, 105.50872812216863)",,2021-05-14,0.009112926355252663,0.016961322993867926
"(10.307829038043401, 105.50872812216863)",,2021-05-15,0.00293055930847509,0.01384033009202944
"(10.307829038043401, 105.50872812216863)",,2021-05-20,0.004551439597788785,0.012699420615616772
"(10.307829038043401, 105.50872812216863)",,2021-05-26,0.007554904350803958,0.009590610654817687
"(10.307829038043401, 105.50872812216863)",,2021-05-27,0.00426001306105819,0.014922715723514557
"(10.307829038043401, 105.50872812216863)",,2021-06-01,0.004026023800381356,0.0074444421463542515
"(10.307829038043401, 105.50872812216863)",,2021-06-07,0.0063776741994337905,0.01671265707247787
"(10.307829038043401, 105.50872812216863)",,2021-06-08,0.004355372602327002,0.022364881717496447
"(10.307829038043401, 105.50872812216863)",,2021-06-13,0.0037295284111880595,0.01251309271901846
"(10.307829038043401, 105.50872812216863)",,2021-06-19,0.005222027034809192,0.011004468012187216
"(10.307829038043401, 105.50872812216863)",,2021-06-20,0.006609527808096673,0.0198824576412638
"(10.307829038043401, 105.50872812216863)",,2021-06-25,0.00516393201218711,0.011352120691703426
"(10.307829038043401, 105.50872812216863)",,2021-07-01,0.0055206445459690355,0.00943213820250498
"(10.307829038043401, 105.50872812216863)",,2021-07-02,0.0033753155989365447,0.024922347110178735
"(10.307829038043401, 105.50872812216863)",,2021-07-07,0.004919880923504631,0.022307864390313625
"(10.307829038043401, 105.50872812216863)",,2021-07-13,0.004419839397693674,0.011878007453762822
"(10.307829038043401, 105.50872812216863)",,2021-07-14,0.00805862449730436,0.02604534746044212
"(10.307829038043401, 105.50872812216863)",,2021-07-19,0.004498305652911465,0.008121778334801396
"(10.307829038043401, 105.50872812216863)",,2021-07-25,0.004583678596342604,0.0193428589651982
"(10.307829038043401, 105.50872812216863)",,2021-07-26,0.005894787816537751,0.017777524578074615
"(10.307829038043401, 105.50872812216863)",,2021-07-31,0.0049101312179118395,0.01939642760488722
"(10.307829038043401, 105.50872812216863)",,2021-08-06,0.004377976422094637,0.012409920493761698
"(10.307829038043401, 105.50872812216863)",,2021-08-07,0.005387387316053112,0.02142407258765565
"(10.307829038043401, 105.50872812216863)",,2021-08-12,0.005985717004578974,0.008540518530127075
"(10.307829038043401, 105.50872812216863)",,2021-08-18,0.006488451320264075,0.016774650663137436
"(10.307829038043401, 105.50872812216863)",,2021-08-19,0.005333102385823925,0.022515331705411274
"(10.307829038043401, 105.50872812216863)",,2021-08-24,0.007656175229284499,0.016790129968689546
"(10.307829038043401, 105.50872812216863)",,2021-08-30,0.006983759399089549,0.011555622435278363
"(10.307829038043401, 105.50872812216863)",,2021-09-05,0.004224722273647785,0.020296837203204632
"(10.307829038043401, 105.50872812216863)",,2021-09-11,0.006794726165632407,0.024520811935265858
"(10.307829038043401, 105.50872812216863)",,2021-09-12,0.00485581451923483,0.01704691184891595
"(10.307829038043401, 105.50872812216863)",,2021-09-17,0.005629820542203056,0.014620354295604758
"(10.307829038043401, 105.50872812216863)",,2021-09-23,0.004789942332232992,0.011009478631118933
"(10.307829038043401, 105.50872812216863)",,2021-09-24,0.02202766626659367,0.02319219449741973
"(10.307829038043401, 105.50872812216863)",,2021-09-29,0.005541756205881636,0.00906826053849525
"(10.307829038043401, 105.50872812216863)",,2021-10-05,0.0063344356086519026,0.007519444166165259
"(10.307829038043401, 105.50872812216863)",,2021-10-06,0.005345108660144938,0.007753238547593355
"(10.307829038043401, 105.50872812216863)",,2021-10-11,0.006060937678234445,0.015099237776464887
"(10.307829038043401, 105.50872812216863)",,2021-10-17,0.006497187126013968,0.016756098717451096
"(10.307829038043401, 105.50872812216863)",,2021-10-18,0.0041815169000377255,0.010808963225119643
"(10.307829038043401, 105.50872812216863)",,2021-10-23,0.003691676046906246,0.010969383486857017
"(10.307829038043401, 105.50872812216863)",,2021-10-29,0.011397399266974794,0.03632329857080347
"(10.307829038043401, 105.50872812216863)",,2021-10-30,0.006789266080078151,0.037894139480259686
"(10.307829038043401, 105.50872812216863)",,2021-11-04,0.004877292525230182,0.009579930506232712
"(10.307829038043401, 105.50872812216863)",,2021-11-10,0.0066523779597547315,0.01590308914374974
"(10.307829038043401, 105.50872812216863)",,2021-11-11,0.006379217219849427,0.021357165235612128
"(10.307829038043401, 105.50872812216863)",,2021-11-16,0.004687794406587879,0.009914260875019763
"(10.307829038043401, 105.50872812216863)",,2021-11-22,0.007383305527683761,0.0161960120830271
"(10.307829038043401, 105.50872812216863)",,2021-11-23,0.005999613320454955,0.023887744069927268
"(10.307829038043401, 105.50872812216863)",,2021-11-28,0.003921081648311681,0.013501079339120124
"(10.307829038043401, 105.50872812216863)",,2021-12-04,0.007073855622568064,0.019146260288026597
"(10.307829038043401, 105.50872812216863)",,2021-12-05,0.0065571411202351255,0.02123689020259513
"(10.307829038043401, 105.50872812216863)",,2021-12-10,0.005600765554441346,0.011604946727554003
"(10.307829038043401, 105.50872812216863)",,2021-12-16,0.008115898610817062,0.01632453201131688
"(10.307829038043401, 105.50872812216863)",,2021-12-17,0.005912746846054991,0.009425359778106213
"(10.307829038043401, 105.50872812216863)",,2021-12-22,0.005566517046342294,0.013952075658986965
"(10.307829038043401, 105.50872812216863)",,2021-12-28,0.0065940597301556,0.010110181549357044
"(10.307829038043401, 105.50872812216863)",,2021-12-29,0.006241184426471591,0.013258467324905925
"(10.307829038043401, 105.50872812216863)",,2022-01-09,0.006549357928128706,0.01411365634865231
"(10.307829038043401, 105.50872812216863)",,2022-01-10,0.00543262938865357,0.013036520530780157
"(10.307829038043401, 105.50872812216863)",,2022-01-21,0.0082191311650806,0.013221860656307803
"(10.307829038043401, 105.50872812216863)",,2022-01-22,0.0038209083076152536,0.014695198637329869
"(10.307829038043401, 105.50872812216863)",,2022-02-02,0.004926045606326725,0.009731847223722272
"(10.307829038043401, 105.50872812216863)",,2022-02-03,0.0047269736468378044,0.023331222641799185
"(10.307829038043401, 105.50872812216863)",,2022-02-14,0.006751164043736126,0.02391086270411809
"(10.307829038043401, 105.50872812216863)",,2022-02-15,0.005795190861034725,0.022801106485227745
"(10.307829038043401, 105.50872812216863)",,2022-02-26,0.007966913438091675,0.020119998293618362
"(10.307829038043401, 105.50872812216863)",,2022-03-10,0.0041728580836206675,0.014836747095816664
"(10.307829038043401, 105.50872812216863)",,2022-03-11,0.0063198342815869385,0.01556310285296705
"(10.307829038043401, 105.50872812216863)",,2022-03-22,0.0037251523851106563,0.011556810233741999
"(10.307829038043401, 105.50872812216863)",,2022-03-23,0.005535235033474035,0.05677037748197714
"(10.307829038043401, 105.50872812216863)",,2022-04-03,0.0061689321883022785,0.016341634922557406
"(10.307829038043401, 105.50872812216863)",,2022-04-04,0.004143249683289064,0.017118479642603133
"(10.307829038043401, 105.50872812216863)",,2022-04-15,0.0070506565065847505,0.012975124538772635
"(10.307829038043401, 105.50872812216863)",,2022-04-16,0.004787870682775974,0.013045005189875761
"(10.307829038043401, 105.50872812216863)",,2022-04-27,0.006369655900117423,0.008085207366901968
"(10.307829038043401, 105.50872812216863)",,2022-04-28,0.005215479112747643,0.02184512269579702
"(10.307829038043401, 105.50872812216863)",,2022-05-09,0.006150757376518514,0.010054702301406197
"(10.307829038043401, 105.50872812216863)",,2022-05-10,0.010117988412578901,0.026076709023780294
"(10.307829038043401, 105.50872812216863)",,2022-05-21,0.0078021833259198405,0.010725732530570693
"(10.307829038043401, 105.50872812216863)",,2022-05-22,0.004950884962454438,0.01772722467366192
"(10.307829038043401, 105.50872812216863)",,2022-06-02,0.0052158089561594855,0.007921395409438346
"(10.307829038043401, 105.50872812216863)",,2022-06-03,0.005224513303902414,0.014421185995969508
"(10.307829038043401, 105.50872812216863)",,2022-06-14,0.007719303119099802,0.014466716131816307
"(10.307829038043401, 105.50872812216863)",,2022-06-15,0.0037507326600866187,0.012064752272433706
"(10.307829038043401, 105.50872812216863)",,2022-06-26,0.005692803921798865,0.01569252036925819
"(10.307829038043401, 105.50872812216863)",,2022-06-27,0.006694624096983009,0.035898754476673074
"(10.307829038043401, 105.50872812216863)",,2022-07-08,0.0043431617474804325,0.016367778078549437
"(10.307829038043401, 105.50872812216863)",,2022-07-09,0.00618864303558237,0.012638337910175323
"(10.307829038043401, 105.50872812216863)",,2022-07-21,0.005588446200514833,0.017244426637060113
"(10.307829038043401, 105.50872812216863)",,2022-08-01,0.05520377846227752,0.8170598463879691
"(10.307829038043401, 105.50872812216863)",,2022-08-02,0.01812658841825194,0.12226459932410055
"(10.307829038043401, 105.50872812216863)",,2022-08-14,0.005395727154488365,0.016637327873872385
"(10.307829038043401, 105.50872812216863)",,2022-08-25,0.006528280442580581,0.01440264160434405
"(10.307829038043401, 105.50872812216863)",,2022-08-26,0.006380478334095743,0.011329869739711285
"(10.307829038043401, 105.50872812216863)",,2022-09-06,0.004551465648950802,0.022363255007399455
"(10.307829038043401, 105.50872812216863)",,2022-09-07,0.2716101964469999,1.3792364471074607
"(10.307829038043401, 105.50872812216863)",,2022-09-18,0.006501071931173404,0.020753400814202096
"(10.307829038043401, 105.50872812216863)",,2022-09-19,0.004857666066123379,0.018363712458974786
"(10.307829038043401, 105.50872812216863)",,2022-09-30,0.007580839899472064,0.013469906006422307
"(10.307829038043401, 105.50872812216863)",,2022-10-01,0.0056641569050649805,0.023573705098695226
"(10.307829038043401, 105.50872812216863)",,2022-10-12,0.011657609552558925,0.01494208505998055
"(10.307829038043401, 105.50872812216863)",,2022-10-13,0.005123178138294154,0.012250856703354253
"(10.307829038043401, 105.50872812216863)",,2022-10-24,0.007051694077543086,0.01080740610551503
"(10.307829038043401, 105.50872812216863)",,2022-10-25,0.004046372991676132,0.012126738464252816
"(10.307829038043401, 105.50872812216863)",,2022-11-05,0.004375280243241125,0.01598233025934961
"(10.307829038043401, 105.50872812216863)",,2022-11-06,0.003642754577514198,0.011616624374356534
"(10.307829038043401, 105.50872812216863)",,2022-11-17,0.005704017356038094,0.012179257141219245
"(10.307829038043401, 105.50872812216863)",,2022-11-18,0.004982066961626212,0.014313702575034566
"(10.307829038043401, 105.50872812216863)",,2022-11-29,0.003843214207639297,0.018324655170241993
"(10.307829038043401, 105.50872812216863)",,2022-11-30,0.005945130044387447,0.019122860808339383
"(10.307829038043401, 105.50872812216863)",,2022-12-11,0.0062486217357218266,0.019354192540049553
"(10.307829038043401, 105.50872812216863)",,2022-12-12,0.004216036319525706,0.022612261896332104
"(10.307829038043401, 105.50872812216863)",,2022-12-23,0.008268943780826198,0.01194142017306553
"(10.307829038043401, 105.50872812216863)",,2022-12-24,0.0035299889536367524,0.011662813420924876
"(10.822288610516317, 105.20312296558683)",,2021-01-02,0.03157335561182764,0.10536528751254082
"(10.822288610516317, 105.20312296558683)",,2021-01-03,0.05344880268805557,0.32397929165098405
"(10.822288610516317, 105.20312296558683)",,2021-01-08,0.03376730531454086,0.14031649877627692
"(10.822288610516317, 105.20312296558683)",,2021-01-14,0.04349964236219724,0.23384478191534677
"(10.822288610516317, 105.20312296558683)",,2021-01-15,0.05000241142180231,0.4434116731087367
"(10.822288610516317, 105.20312296558683)",,2021-01-20,0.027149215237134032,0.22944995595349205
"(10.822288610516317, 105.20312296558683)",,2021-01-26,0.022229101301895246,0.22236529986063638
"(10.822288610516317, 105.20312296558683)",,2021-01-27,0.021673510058058634,0.5039739227957196
"(10.822288610516317, 105.20312296558683)",,2021-02-01,0.03708257381286886,0.20471467243300545
"(10.822288610516317, 105.20312296558683)",,2021-02-07,0.0241458790583743,0.18263655487034056
"(10.822288610516317, 105.20312296558683)",,2021-02-08,0.03332686714000172,0.6643844743569692
"(10.822288610516317, 105.20312296558683)",,2021-02-13,0.024391259480681684,0.11572393112712437
"(10.822288610516317, 105.20312296558683)",,2021-02-19,0.032676863173643746,0.3451271156469981
"(10.822288610516317, 105.20312296558683)",,2021-02-20,0.050492977930439845,0.2679646660884221
"(10.822288610516317, 105.20312296558683)",,2021-02-25,0.04064616954161061,0.3201497147480647
"(10.822288610516317, 105.20312296558683)",,2021-03-03,0.061598186277680926,0.2364429814947976
"(10.822288610516317, 105.20312296558683)",,2021-03-04,0.04583174776699808,0.20709238780869377
"(10.822288610516317, 105.20312296558683)",,2021-03-09,0.0489782840013504,0.1811741656727261
"(10.822288610516317, 105.20312296558683)",,2021-03-15,0.02028985456046131,0.13578536361455917
"(10.822288610516317, 105.20312296558683)",,2021-03-16,0.03676356623570124,0.2689309012558725
"(10.822288610516317, 105.20312296558683)",,2021-03-21,0.03292720868355698,0.22115307218498653
"(10.822288610516317, 105.20312296558683)",,2021-03-27,0.02327537081307835,0.12499479452768962
"(10.822288610516317, 105.20312296558683)",,2021-03-28,0.040346722222036786,0.27336110340224373
"(10.822288610516317, 105.20312296558683)",,2021-04-02,0.07372882838050525,0.3259799811575148
"(10.822288610516317, 105.20312296558683)",,2021-04-08,0.02836713505287965,0.16134877668486702
"(10.822288610516317, 105.20312296558683)",,2021-04-09,0.022728830782903567,0.31730402178234524
"(10.822288610516317, 105.20312296558683)",,2021-04-14,0.036887097275919385,0.18279852635330623
"(10.822288610516317, 105.20312296558683)",,2021-04-20,0.04695071424874994,0.14196867330206764
"(10.822288610516317, 105.20312296558683)",,2021-04-21,0.02274511009454727,0.5050888094637129
"(10.822288610516317, 105.20312296558683)",,2021-04-26,0.04030780204468303,0.2288981427748998
"(10.822288610516317, 105.20312296558683)",,2021-05-02,0.041034203643600144,0.18554134335782793
"(10.822288610516317, 105.20312296558683)",,2021-05-03,0.046466930045021906,0.23783761925167507
"(10.822288610516317, 105.20312296558683)",,2021-05-08,0.04593730428152614,0.1606545853945944
"(10.822288610516317, 105.20312296558683)",,2021-05-14,0.056103246907393135,0.18897439539432526
"(10.822288610516317, 105.20312296558683)",,2021-05-15,0.038185747961203255,0.31022585928440094
"(10.822288610516317, 105.20312296558683)",,2021-05-20,0.06709653553035524,0.14326168845097223
"(10.822288610516317, 105.20312296558683)",,2021-05-26,0.03819797498484453,0.1918592005968094
"(10.822288610516317, 105.20312296558683)",,2021-05-27,0.04243984818458557,0.25586558050579494
"(10.822288610516317, 105.20312296558683)",,2021-06-01,0.03022620040509436,0.21398154728942448
"(10.822288610516317, 105.20312296558683)",,2021-06-07,0.054968688223097056,0.21289903256628248
"(10.822288610516317, 105.20312296558683)",,2021-06-08,0.046161569447980985,0.18076396816306645
"(10.822288610516317, 105.20312296558683)",,2021-06-13,0.038265685033467084,0.1677476925154527
"(10.822288610516317, 105.20312296558683)",,2021-06-19,0.03751323392821683,0.16141889492670694
"(10.822288610516317, 105.20312296558683)",,2021-06-20,0.03250075545575884,0.13524317658609813
"(10.822288610516317, 105.20312296558683)",,2021-06-25,0.029398258361551497,0.16163335740566254
"(10.822288610516317, 105.20312296558683)",,2021-07-01,0.04677057473195924,0.10261352525817023
"(10.822288610516317, 105.20312296558683)",,2021-07-02,0.020407278401156265,0.2913418329424328
"(10.822288610516317, 105.20312296558683)",,2021-07-07,0.025257583293649886,0.12506688882907233
"(10.822288610516317, 105.20312296558683)",,2021-07-13,0.0492435060441494,0.19477875199582842
"(10.822288610516317, 105.20312296558683)",,2021-07-14,0.05565000056392617,0.19906148480044472
"(10.822288610516317, 105.20312296558683)",,2021-07-19,0.06705551635887888,0.19060702953073713
"(10.822288610516317, 105.20312296558683)",,2021-07-25,0.03676678923269113,0.2670248928997252
"(10.822288610516317, 105.20312296558683)",,2021-07-26,0.033673608468638525,0.38783132698800826
"(10.822288610516317, 105.20312296558683)",,2021-07-31,0.035232215084963374,0.19570116864310372
"(10.822288610516317, 105.20312296558683)",,2021-08-06,0.034980387737353645,0.10660144603914684
"(10.822288610516317, 105.20312296558683)",,2021-08-07,0.04564868306948079,0.19437169863118064
"(10.822288610516317, 105.20312296558683)",,2021-08-12,0.04700255994167593,0.16618346174558005
"(10.822288610516317, 105.20312296558683)",,2021-08-18,0.032591093331575394,0.10923328581783506
"(10.822288610516317, 105.20312296558683)",,2021-08-19,0.045134250074625015,0.17366644905673134
"(10.822288610516317, 105.20312296558683)",,2021-08-24,0.052900482796960406,0.21948179437054527
"(10.822288610516317, 105.20312296558683)",,2021-08-30,0.045663811887303986,0.13975403043958876
"(10.822288610516317, 105.20312296558683)",,2021-09-05,0.035430459305644035,0.23428169058428872
"(10.822288610516317, 105.20312296558683)",,2021-09-11,0.017587800406747393,0.19464454137616688
"(10.822288610516317, 105.20312296558683)",,2021-09-12,0.017957746258212462,0.47430729038185543
"(10.822288610516317, 105.20312296558683)",,2021-09-17,0.027710208669304848,0.13744329743915135
"(10.822288610516317, 105.20312296558683)",,2021-09-23,0.02026484761801031,0.23378930820359123
"(10.822288610516317, 105.20312296558683)",,2021-09-24,0.016883808705541823,0.6170055899355147
"(10.822288610516317, 105.20312296558683)",,2021-09-29,0.028468381406532392,0.18174737940231958
"(10.822288610516317, 105.20312296558683)",,2021-10-05,0.07130784541368484,0.30958953499794006
"(10.822288610516317, 105.20312296558683)",,2021-10-06,0.056908856249517865,0.8228155374526978
"(10.822288610516317, 105.20312296558683)",,2021-10-11,0.038046986899442144,0.25613220367166734
"(10.822288610516317, 105.20312296558683)",,2021-10-17,0.05796914961602953,0.23945393992794883
"(10.822288610516317, 105.20312296558683)",,2021-10-18,0.052183978259563446,0.7435751292440627
"(10.822288610516317, 105.20312296558683)",,2021-10-23,0.05183030664920807,0.26435939305358463
"(10.822288610516317, 105.20312296558683)",,2021-10-29,0.07688034781151348,0.19769794079992506
"(10.822288610516317, 105.20312296558683)",,2021-10-30,0.0634625723792447,0.4228402276833852
"(10.822288610516317, 105.20312296558683)",,2021-11-04,0.058605439547035426,0.25329116152392495
"(10.822288610516317, 105.20312296558683)",,2021-11-10,0.03752543694443173,0.16222369422515234
